0,11.0529454000,106.6661470000,7.0000000000
1,11.0529021000,106.6662267000,7.0000000000
2,11.0528482000,106.6663032000,7.0000000000
3,11.0527402000,106.6662924000,7.0000000000
4,11.0526929000,106.6662334000,7.0000000000
5,11.0526942000,106.6661194000,7.0000000000
6,11.0527310000,106.6660349000,7.0000000000
7,11.0527995000,106.6659625000,7.0000000000
