t,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,thrust,tau_x,tau_y,tau_z
0.0,2.327155325418754e-17,-3.1450670141393587e-07,-2.5170421776285025e-06,5.725035057287489e-17,-4.710292408472019e-05,-0.00018849958863931002,-1.624044195963372e-16,-0.004703612423106688,-0.009412442018238322,-6.798457919623674e-05,-0.00010793150757252197,-0.0001610499983028024,11.772000000000002,11.82143791008013,11.871427797517038,11.92194756231045
0.020034033185656542,-9.254480496382392e-18,1.2552151774523457e-07,1.0045599057605058e-06,-2.2728082907019664e-17,1.8799018799895703e-05,7.523047014375094e-05,6.527456200032603e-17,0.0018772274752545807,0.0037564851519812396,2.7132090473079614e-05,4.30742527978606e-05,6.427273968047632e-05,-4.697982199716039e-05,-1.590301658634989e-07,-3.29409654615694e-07,-5.116448384845316e-07
0.040068066371313084,0.20000000000000032,0.20000274801740608,0.20002204624943984,3.526224833453495e-16,0.0004118926941686601,0.0016537373152082473,1.159822174302236e-15,0.04119695663184557,0.08285130705033351,0.20060169080601978,0.20095790270031796,0.20143343696816163,-0.02574438188562688,0.025571974110054373,0.025368450344329524,0.02513231844047036
