-0.8003570,0.4443027,6.9999999
17.2507385,-1.5135822,6.9999765
31.3463330,-7.1660095,6.9999189
26.1561060,-19.9420720,6.9999150
7.3619784,-27.7957622,6.9999348
-22.3152633,-17.4864170,6.9999368
-24.0416860,2.4243240,6.9999542
-10.9404334,17.4016180,6.9999667
