11.0529450000,106.6661471000,7.0000000000
11.0529682000,106.6662912000,7.0000000000
11.0529524000,106.6663998000,7.0000000000
11.0528642000,106.6664615000,7.0000000000
11.0527773000,106.6663904000,7.0000000000
11.0527431000,106.6662885000,7.0000000000
11.0527339000,106.6660940000,7.0000000000
11.0528064000,106.6659240000,7.0000000000
11.0529246000,106.6658896000,7.0000000000
11.0530740000,106.6659191000,7.0000000000
